feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,Class
34.5,0.2002978239,153.56166510385,343.37432191039,55371.8346010394,10572532.6,10,9,8.5106,163866.7,0.429502625209648,0.982840930315493,1.77056068432794,298.079024988146,854.150737263722,1.17748715822114,369.884728260419,4.63641317716332,10815021.6028601,207.590472990712,6.06918635533463,0
26.85,2.0973756966,1607.98803416534,3595.57055139987,65543.02157632,33882340.8,334,2,11.0768,163648.3,0.417926238666045,0.71849769050039,8.07604040562144,188.602836435519,533.885017472623,0.878259171760576,468.430248123551,3.36196320167881,10801110.8143152,1205.97447533872,9.70995594620865,1
33.6,0.2640439563,202.43369980723,452.65551370562,42726.9637144611,9509967.6,44,3,7.1624,163866.7,0.265522670426554,1.22760441769682,22.6078772884307,675.407910294109,1192.33236445181,1.8934599904133,731.503298575797,5.12675202900667,10815196.27944,4.87524585958425,4.34778100012693,0
40.2,0.0348077724,26.68595888807,59.67161811861,31811.6306959365,1291402.525,12,10,6.279,163762.033333333,0.389855230200793,1.48612351718227,1.97878904632196,532.213078437855,1588.15186407998,1.90417603169716,175.409065782825,6.81613859216458,10808498.3914682,1673.76591583722,3.26417146700457,0
29.55,0.9155376978,701.91223496597,1569.52347162253,119702.074312102,46426567.6,42,4,5.7512,163866.7,0.7520583427815,1.51470272402596,20.9171014543344,26.448444085448,1634.1833383657,0.788671597535583,917.172170335714,8.75769689672969,10815882.2585009,1391.42050635548,3.17222668858218,0
26.25,2.5216002063,1933.22682476744,4322.82659610574,70054.6154590866,19601530.2,168,2,6.1376,163866.7,0.439837205627253,1.46116803970635,33.2469881274175,519.638633446579,1548.3171168136,1.71883314155712,56.6484665023921,6.94268555390071,10815763.8249931,1443.8626017879,3.3481513210088,0
30.0,0.7974,611.34,1366.99779736462,4676.06575010998,19004673.8,166,2,7.0602,163866.7,0.144095765382807,1.27828537991356,8.49796778417436,421.561138961659,1266.92644463121,2.29758872640626,738.721617529207,4.82618693736254,10814775.9972501,330.290373814231,4.09179240197248,0
43.05,0.0145102947,11.12455922906,24.87527065594,10205.4822820264,14737164.4,26,8,7.9828,163866.7,0.111651480929643,1.08524909799277,0.338226386435392,515.735557032835,991.068833418259,2.02456680095107,411.235749304472,3.98118193097204,10814583.7802951,612.647365908861,5.23071639950583,0
31.95,0.4382038929,335.95631782422,751.22116412534,24517.167721734,30552048.8,50,3,9.0174,163866.7,0.351335608112914,0.919626743216641,6.55185604825022,399.465814100544,773.08466210394,1.25271115651862,935.359864675004,4.10099040212914,10814763.863304,556.687978616723,6.70560451411856,0
39.0,0.0503125386,38.57294629749,86.25173001354,41437.4804405704,22026722.2,26,9,10.0044,163866.7,0.29377507470561,0.813682129752684,6.83124267449061,30.8599284671532,643.415969216576,1.20674946272574,58.2073639328114,3.47398147208442,10815022.1934168,274.680369574134,8.05699617047436,0
35.55,0.1451029464,111.24559229037,248.75270655825,12848.043612705,10330093.9,26,6,7.1554,163866.7,0.131849470791624,1.25555239274934,7.79025144552228,367.499626039873,1233.28068151458,2.28901779584978,596.772409745705,4.68961782723884,10815045.1010125,125.066941039143,4.20342269014834,0
35.4,0.1519414377,116.48843553205,260.47606044214,42682.945784683,6873330.1,30,10,8.0388,163700.766666667,0.0301567155357946,1.05687111283007,27.1899328418098,104.848454748389,952.451148873406,2.15249863777715,190.503243324221,3.59285148531436,10804563.0226894,1477.94434679474,5.44279883134356,0
38.55,0.0577665234,44.28766798324,99.03023617543,43572.2425491892,1298020.15,12,11,6.475,163705.9,0.471857880191586,1.40245701462962,2.80648833844377,730.677939449,1455.94177411869,1.555462903358,243.825498348265,6.81191744842149,10804346.0805126,164.083139176458,3.56058194919092,0
35.4,0.1519414377,116.48843553205,260.47606044214,36209.0811366264,14284618.6,18,8,8.491,163866.7,0.132291366687991,0.992568747251931,20.0874713655496,225.988243051153,866.863193437827,1.80864698940699,952.252898814084,3.70879417708033,10815465.4508169,1501.83941320129,5.98018238545942,0
32.55,0.3644821224,279.43629383908,624.83854840493,89035.3667919169,41154117.2,36,4,9.2764,163866.7,0.490784280873054,0.873549830956398,22.2683395990183,613.803278957849,715.716772115991,0.934133141263736,580.591429516859,4.29750537661207,10815835.7860626,930.848486136078,7.24308860986126,0
35.1,0.1666004736,127.72702966363,285.60632089202,34975.2142471885,909234.1125,42,4,9.5634,163866.7,0.38679496298513,0.85523114893145,3.18186470638945,739.780335835183,693.321924581118,1.10130730150724,124.637924179773,3.9138998234362,10815680.4472038,1122.75068271178,7.47704611120153,0
37.179,0.0879986949,67.46566610656,150.85781556183,73793.8438826695,42126053.2,6,9,8.6548,163866.7,0.332341970211945,0.967444440864327,9.95295398924531,782.529353081556,834.158767218944,1.35643630356545,318.304924633966,4.25359054695884,10815521.4264154,1424.26541433026,6.21464426644255,0
36.75,0.1003867122,76.96314612465,172.09482649702,25603.2899835045,11771698.4,6,11,4.7292,163791.3,0.527108823518283,2.30474008441775,8.71894397160098,293.048743362671,3067.20357260801,2.28877162501025,614.894162344331,11.614643432141,10810393.2253749,1746.40679261709,1.69013887643333,0
38.25,0.0633397335,48.5604623017,108.58449472538,35691.7307961777,29493632.0,20,9,9.436,163866.7,0.246289927331538,0.872362731684926,13.7521583125236,77.2868508215273,714.258346764819,1.38076801357216,924.859152233369,3.58781572207855,10815826.3097284,942.099939717547,7.25787808218209,0
28.5,1.2637938318,968.90860427926,2166.54550315278,40638.1299689933,37110547.6,48,2,6.6416,163866.7,0.400704961833172,1.34141960193161,23.7561213344034,819.997385741275,1361.93581605004,1.6882028342284,180.955240164482,6.2004792046754,10815172.8212109,21.1791400135569,3.80634677413428,1
25.8,2.8951844088,2219.64138003147,4963.26901142189,89357.8222893646,47559988.0,82,3,4.3568,163866.7,0.763429560347319,2.26022821159565,19.6815979278941,381.271313354319,2978.77778035148,1.12287668163841,42.393578873381,13.1529856968138,10816803.5246786,1272.19638375502,1.74031108805582,0
36.6,0.1051177923,80.59030745484,180.20540579682,52993.2127915839,34985762.0,6,8,10.0464,163866.7,0.362341281811157,0.804511168267072,16.4521672817393,474.096354160356,632.568824926409,1.07730747668416,918.248839484516,3.61686196148757,10815344.0563362,1579.82296223623,8.1951556822344,0
38.25,0.0633397335,48.5604623017,108.58449472538,8915.79963727674,4995808.3,64,3,8.449,163840.033333333,0.138983175922684,1.00753751355898,2.43036350920692,483.626329949041,886.546472923155,1.82176417513295,809.759921572697,3.78697531428036,10812673.3450361,851.479088582471,5.84740919774585,0
34.2,0.2196221967,168.37701754981,376.5024570902,40720.0322537208,21460566.4,42,4,8.386,163866.7,0.184882264379239,1.01578647650069,2.53032597864394,708.731108396251,897.456295730472,1.73876970245881,900.640518109631,3.97183835532642,10815265.2355944,1731.03898993096,5.77632584969562,0
31.05,0.5776652346,442.87667983217,990.3023617543,12073.1906541623,25330880.4,114,6,5.5328,163866.7,0.376856226664753,1.81269659499905,9.28352010685553,441.993808219482,2139.42638244984,2.37209825185129,700.552309757364,8.23621455979883,10816392.8832325,1253.57575467653,2.42307940227597,0
29.55,0.9155376978,701.91223496597,1569.52347162253,9415.71073252593,49615664.0,58,2,5.2542,163853.366666667,0.361698734809224,1.99614485655049,7.86567756771992,126.553900008389,2472.28053559477,2.6756977536245,275.742396114777,8.96988815468044,10814176.5465942,57.8434202677281,2.0968494171123,0
36.9,0.0958685661,73.49923394583,164.34928339721,27570.1237302997,6761076.7,18,8,8.1816,163866.7,0.0560822285313643,1.04374879589421,17.8817375495844,690.639952977078,934.767597637588,2.06894737852642,667.046315805988,3.63753902950311,10814878.780454,339.698542644672,5.54576347436665,0
41.85,0.0209737569,16.07988034175,35.95570551407,76947.5853724644,31801551.6,10,9,7.9226,163866.7,0.462612739641786,1.07155646910862,4.32029029271606,486.536175000471,972.371591990894,1.20926567003214,806.510855603355,5.17199807178064,10814964.9429579,239.561994209987,5.33129519897425,0
37.2,0.0874331715,67.03209804305,149.88832789864,46651.8873846447,1058837.15,22,8,7.3416,163866.7,0.430406438961279,1.18465197227487,9.33228341458584,66.5826102033656,1130.30550112623,1.41701728450713,744.533900892083,5.59196156993148,10814474.5724568,632.039701493402,4.58637067132266,0
31.8,0.4588558059,351.78945129166,786.62512685554,75175.6226256155,36304690.8,40,3,10.1598,163866.7,0.496380198271023,0.78926325387387,11.6970403320018,666.463205554689,614.670674869387,0.834726067198643,545.113555414824,3.89742508425539,10815470.9419158,1370.7364773918,8.43378448321382,0
27.6,1.6660047348,1277.2702966363,2856.0632089202,36673.3620199139,42672268.8,116,2,4.9308,163866.7,0.582839976893354,2.00189558257317,26.1249583407861,197.99717084809,2482.9718760881,1.75373269571496,241.992775765772,10.456645180288,10814172.2961592,407.245175087026,2.08782066761358,0
35.1,0.1666004736,127.72702966363,285.60632089202,68702.9185225041,34751469.2,34,9,11.0096,163866.7,0.432985003363503,0.7229851790813,7.38004275265214,646.490575774609,538.894511391196,0.860881221658543,943.869081942114,3.41888883361601,10814993.2771245,380.63901832373,9.61969344727063,0
37.05,0.0915537699,70.19122349662,156.95234716223,88747.5597288132,51982509.6,12,10,8.4084,163627.233333333,0.18712380481443,0.986831408750287,34.0607671441324,500.91791557872,859.357979926021,1.68456069775255,198.409863632579,3.86592048699788,10799000.6415318,453.297330018356,6.03241038204623,0
27.15,1.9128293697,1466.50251671342,3279.19931654561,110587.407815929,32085149.6,240,2,8.134,163866.7,0.720043497120768,0.990967563896578,24.9458408912916,809.31276265824,864.766441454541,0.582598408675999,423.16782865681,5.62487413665513,10815250.7575648,1744.86985417762,5.99468220723331,0
32.55,0.3644821224,279.43629383908,624.83854840493,77325.3907058816,47477813.6,30,3,7.714,163866.7,0.277438592170703,1.11652699236423,19.017043637269,129.605521043047,1034.2213732601,1.69419456251242,202.927070142991,4.70677240851294,10815898.5764487,1138.90840354184,5.01246651252123,1
29.55,0.9155376978,701.91223496597,1569.52347162253,16309.1684991998,30519798.4,88,2,6.3868,163866.7,0.181240973281308,1.46972227404281,13.322197920186,562.33658846409,1561.93365479195,2.52703159514835,247.599367711286,5.7291173591637,10814003.7016981,753.365816850167,3.31896299442405,0
29.55,0.9155376978,701.91223496597,1569.52347162253,79936.9178422819,31365580.4,30,3,3.8626,163866.7,0.888634589929385,2.43910804308946,5.90748420526042,412.450598069963,3339.30606340861,0.570427761592902,157.279365958185,15.2017266018873,10813107.1212619,615.992172723335,1.55241834727435,1
33.6,0.2640439563,202.43369980723,452.65551370562,26410.4663907669,33639496.8,18,9,7.224,163866.7,0.195221809307925,1.22676613567154,16.9050377828556,369.32484506834,1191.11127874544,2.07327672524291,820.071324699848,4.8386502129076,10815283.7623663,1732.76915796467,4.35223819344583,0
45.6,0.0066324843,5.08490463828,11.37019243026,13255.1699920983,12463970.4,10,6,8.715,163866.7,0.136183475136084,0.968986860308095,0.373132914893231,120.875502528271,836.1544405637,1.75775641085129,704.530413286686,3.63312463240998,10814901.5779337,352.992457156752,6.19981160000199,0
31.05,0.5776652346,442.87667983217,990.3023617543,50733.4143428771,36947450.4,52,3,7.0406,163866.7,0.521506130012053,1.23924933071166,5.23223124699745,191.08722853321,1209.3380238533,1.24524373707761,77.1475678978774,6.22223399586071,10816147.287508,1032.71733750301,4.28664269025651,0
34.95,0.174452112,133.74661911858,299.06653210989,20867.3348673131,38002473.6,22,8,6.8376,163866.7,0.218350726902144,1.33137525004351,9.50011105975196,209.785527064867,1346.66752582939,2.18540384247567,344.383418914411,5.35287061211112,10813973.0936471,896.107570378459,3.84950249454278,0
28.95,1.1007184125,843.88411632222,1886.98224922906,61989.5604438797,31154331.6,76,2,5.6084,163866.7,0.439282130180532,1.72638560565409,18.1444748811217,520.372601038981,1988.45779713044,2.03283204450764,887.276315649121,8.1996946416621,10816742.723253,1039.35336141837,2.60704552416504,1
28.05,1.4510294646,1112.45592290255,2487.5270655825,28359.7840240918,5563477.5,344,2,5.5384,163866.7,0.439019079533668,1.78818405338444,7.39662848770168,729.490478606428,2096.17721032238,2.10658798608472,123.295810037216,8.49166220277562,10815893.5469357,1476.18339322334,2.47307335203913,1
28.95,1.1007184125,843.88411632222,1886.98224922906,67656.5720818308,45174413.2,74,2,7.0462,163866.7,0.535492054912919,1.22812665147032,15.3248091319456,70.5048862603257,1193.0932884587,1.19799663308043,444.376145930572,6.22306976200632,10815185.7201186,13.5615943398955,4.34500809798113,0
30.15,0.7615110882,583.82516753835,1305.47276159088,38801.9266093085,31538088.4,48,2,4.7376,163866.7,0.495844916186334,2.23764897168656,23.8439197494751,490.079454607077,2934.25332781465,2.36905642021903,665.898305555324,11.0456802670729,10814730.4288074,157.857377274202,1.76671862339197,0
30.9,0.6048897582,463.74881471844,1036.97387419514,41859.3010410105,14565066.6,34,4,8.2292,163866.7,0.156563795103859,1.02984630774564,22.1496072382486,171.398240644925,916.153601079948,1.82408028900571,600.807640035325,3.93057374839799,10814516.2429503,735.122475726224,5.65843980080325,0
40.2,0.0348077724,26.68595888807,59.67161811861,68487.1424753364,37173301.2,46,5,6.8502,163866.7,0.374996242169446,1.3125577526775,5.03259390116266,793.47496753002,1318.21819208868,1.72274240836543,199.276394456076,5.95571452595438,10815461.46458,1606.89791717173,3.9325811395351,0
33.6,0.2640439563,202.43369980723,452.65551370562,26326.4253156366,2449622.525,20,9,4.683,163866.7,0.56059257856626,2.31948512329905,5.71237792876596,64.1726273745282,3096.68517985981,2.14031785187379,994.086071088203,11.9452451894007,10813114.0487125,662.057904313415,1.67404811884516,0
25.95,2.7648796455,2119.74106155644,4739.88510833784,76871.2515900536,9082541.3,138,2,4.368,163866.7,0.776643888773454,2.26319603381811,9.97095789111463,811.190244757943,2984.64669056157,1.06154719661961,839.270135749905,13.2689482285116,10817764.0250314,957.271645456673,1.73688899808259,0
31.65,0.480481014,368.36877735078,823.69762694462,63828.8581146416,31773638.4,20,8,6.7802,163866.7,0.275289615350901,1.31046799270792,27.8169168483979,433.846542628007,1315.07128731848,1.99439050243795,57.2832499363579,5.5150465337555,10815334.4712712,1701.24768122721,3.94199162432521,1
28.8,1.1525936733,883.65514944789,1975.91298283314,128227.117432811,43356110.0,46,4,7.2296,163866.7,0.488259180530469,1.10839894352728,59.7423366360437,449.840695759826,1022.94862594926,1.19114726568561,941.721907991412,5.44363018120268,10815043.0278567,152.772192418662,5.06770317540576,0
28.9695,1.0941484044,838.84710997813,1875.71916064051,24828.2143316109,47767753.6,6,7,5.4558,163866.7,0.340619942847103,1.82364660717162,22.3271921208988,168.883567682817,2158.84117706146,2.52520002853336,215.216044870192,8.0678961339231,10813813.8038673,631.427907320731,2.40128827219067,0
28.95,1.1007184125,843.88411632222,1886.98224922906,74413.8423062547,45007463.2,42,3,4.6102,163866.7,0.745315584547023,2.12885754534214,6.04358181649763,602.928545181141,2722.8866981295,1.13859236298805,560.410127405654,12.2612432288483,10814845.0326428,128.787365821845,1.90386181090868,0
33.6,0.2640439563,202.43369980723,452.65551370562,55253.6584051424,33087398.4,26,4,8.1522,163866.7,0.305598765077795,1.01658260735012,36.4383653248514,455.602500836377,898.511585358722,1.48242405768316,431.952453395459,4.37992168929442,10815291.5756559,1702.33777123257,5.76954163360102,0
31.65,0.480481014,368.36877735078,823.69762694462,42553.7048004277,4577183.1,44,10,5.9906,163608.566666667,0.497984159650193,1.56153093260341,5.32808523725505,790.730546229897,1710.54914441521,1.64621785306255,615.162482492452,7.71919038608422,10798409.5462247,1659.86535186793,3.03060570748598,1
37.8,0.0727237443,55.75487065323,124.67168085728,46944.203620018,39564016.8,18,9,6.594,163866.7,0.277720530962341,1.39510037215306,10.8423532450084,554.894813097314,1444.50101196212,2.11606994771121,555.001548085212,5.88240968123546,10816019.8465352,1244.25083272041,3.58878253256352,0
36.45,0.1100718414,84.38841163213,188.69822492286,23153.9443053725,4177143.95,26,9,6.8166,163866.7,0.231348274327019,1.33291246598657,12.5881606451986,409.0755474251,1349.00050770592,2.15154548101837,54.4074129225094,5.41622223391106,10815908.2753263,1286.11020596955,3.84284510671964,0
37.2,0.0874331715,67.03209804305,149.88832789864,19413.7441813481,28063078.4,6,9,9.5788,163866.7,0.259435803812243,0.858727173182911,4.79422020452696,453.325261213992,697.577520852254,1.33547945738085,514.071982506332,3.56898876712301,10814899.1935416,426.471956439853,7.43143212766738,0
30.3,0.7272374433,557.54870653184,1246.71680857234,60034.3008195676,30777241.6,66,2,7.266,163866.7,0.0687255858265226,1.17830000305443,38.9330334340933,142.69186112626,1121.226843641,2.30437335463676,272.985587012641,4.15562189144435,10815330.7987355,1687.39069402196,4.62350685715463,0
29.4,0.9586856601,734.99233945899,1643.49283397187,86754.7481444847,30127241.2,46,4,6.0662,163866.7,0.544021541769949,1.43160722897196,41.229437319098,136.799393923541,1501.5696880032,1.37084231982102,631.863431715628,7.29442692292475,10815749.6443995,1442.04733938372,3.45238721946614,0
39.0,0.0503125386,38.57294629749,86.25173001354,25497.2231560645,42606606.0,12,10,6.8824,163696.233333333,0.307454985119105,1.30904764316479,10.6654816289304,770.974626660523,1312.93385851302,1.90380628098226,824.37257563096,5.64801886048694,10803676.9918859,205.203692431539,3.94840910407413,0
27.75,1.5910221699,1219.78366363301,2727.51918972733,75844.437128392,51098583.2,142,2,6.4498,163866.7,0.124713567067601,1.36337702198952,42.7669729706638,487.306542484886,1395.51215615787,2.50602536167032,336.343961377867,5.06024849107745,10815451.4117425,1624.66607776569,3.71476520439107,0
37.65,0.0761511087,58.38251675372,130.54727615918,27768.0586583996,5928908.3,12,8,9.0888,163866.7,0.215454992560738,0.914356347036168,13.0155419528942,361.552088340494,766.448351466022,1.50644278488402,602.715745334127,3.66748465704954,10814669.0445266,682.970661405906,6.76366514466933,0
28.65,1.2069137394,925.30053361889,2069.03489278893,56152.5473304573,40204813.6,142,2,6.7522,163866.7,0.329562152477416,1.284789949498,37.9685752332455,674.556722607632,1276.60889016155,1.80888079734619,700.64825096049,5.6370866994285,10815210.4301335,1793.67034429965,4.0607581851823,1
30.15,0.7615110882,583.82516753835,1305.47276159088,18135.583054547,26997244.4,178,2,8.3888,163866.7,0.237440124051956,1.01064672114015,10.827588805654,317.724543922516,890.653390713224,1.61842514042986,207.377097604358,4.12702885313523,10814834.6236581,405.200428690214,5.82044603888918,1
30.45,0.6945063666,532.45488108369,1190.60530905494,47729.2666487959,26705386.4,106,2,4.8034,163866.7,0.647937364579684,2.11400382482973,3.49190098279293,564.887017156968,2694.43878736488,1.56294969150219,347.260850266154,11.4963614429442,10817025.5806371,1135.5839923918,1.92396280231323,1
27.15,1.9128293697,1466.50251671342,3279.19931654561,62047.1938244215,46239158.0,226,2,6.44,163866.7,0.130692662667042,1.38631156117984,37.6503428024494,497.073293161678,1430.87249717108,2.5307747051226,251.634057394048,5.17272462430857,10815148.0592453,37.1496254613898,3.62296431740009,0
38.6895,0.0553447248,42.43095558777,94.87850104436,49473.8082817676,27537095.6,4,8,8.8956,163866.7,0.282155523307436,0.937348922835128,10.4977047926662,407.020500696954,795.539220682122,1.41302856868093,653.561396146244,3.9660294256418,10815515.4350532,1413.41959971939,6.51633491502162,0
40.65,0.0303163026,23.24249855466,51.97180673507,49034.3915973165,233105.90625,8,9,4.5416,163866.7,0.642829128896519,2.34238182969609,6.15968016180075,534.823199957358,3142.65136330665,1.75692417299599,359.922471793065,12.6988392327148,10816325.7621171,1448.97992572634,1.64956255107645,0
32.25,0.3996467001,306.39580340563,685.12184443586,35271.2752346153,44339453.2,56,3,8.3426,163866.7,0.423347701742643,1.00745253615715,5.25185300376224,294.459365563816,886.434316065954,1.21999462275646,909.269135228737,4.73205233144843,10815845.7189241,1087.2358745417,5.84814904617737,1
32.85,0.3324116463,254.84892889072,569.85952899265,100978.223975288,37224994.8,40,2,8.8746,163866.7,0.545002705101218,0.909172125551111,31.4547581394468,132.354446950011,759.93918159545,0.868708801218576,393.881930929799,4.635422198151,10815649.0552267,1222.67671303114,6.82159852465624,0
35.4,0.1519414377,116.48843553205,260.47606044214,18167.4115415285,27171827.2,42,2,7.9716,163866.7,0.175528100297145,1.08505391952708,1.64967878596751,331.135814927855,990.801484755326,1.8786525792563,5.94901200454754,4.20918753004741,10815286.5745805,1716.39041882409,5.23212780739844,0
31.65,0.480481014,368.36877735078,823.69762694462,86292.6719897241,4868168.2,40,7,3.8542,163866.7,0.819251879373302,2.65171270280264,16.5222468490328,291.591406336204,3785.2918718121,1.00651338369439,809.927806436,15.9196399498348,10816147.2153893,1554.8846105464,1.36951130204876,1
30.6,0.6632484312,508.49046382593,1137.01924302508,58867.8538027029,39486591.2,44,4,7.9702,163866.7,0.323149074789746,1.05649069397533,28.3214916812909,164.552587115372,951.936945536986,1.50168207775577,493.444185234342,4.61305245804952,10815261.5356602,1738.80179749632,5.44573884258239,0
37.35,0.0834980304,64.01515665656,143.14224187441,28916.0206031455,4235935.2,26,9,6.0438,163866.7,0.393606083604196,1.5717199282841,5.68054822594556,569.946335419541,1727.31843538612,2.001470945858,355.128939862236,7.22818289746961,10815337.5878632,1723.04472472936,3.00118373879404,0
38.85,0.0526836954,40.3908332504,90.31664881607,63902.1058699419,17182667.6,22,2,4.9,163866.7,0.606013032582867,2.08733158572513,2.02570266511853,622.139450730171,2643.60665205996,1.72700102705306,292.119868325623,11.0625297089882,10817070.4836348,1106.13170456852,1.9609573897692,0
36.75,0.1003867122,76.96314612465,172.09482649702,36564.6214135059,21409829.0,20,9,6.412,163866.7,0.282619315174467,1.44646708370699,15.021561041193,73.3486176162303,1525.00933209275,2.17910184888335,475.747335485026,6.122379847078,10815751.395847,1446.42152894017,3.39932346045782,0
37.95,0.0694506366,53.2454881083,119.06053090554,16800.0728823913,17854239.2,20,7,8.5918,163866.7,0.173857865733201,0.98527878094451,2.89985671384545,445.550303159842,857.330675975226,1.7093586613683,107.631632393138,3.81670491494072,10815985.5989234,902.848727808956,6.04667504064651,0
33.15,0.3031630245,232.4249855466,519.71806735162,26273.6473242063,44210280.8,16,8,6.5198,163866.7,0.223040360475096,1.41316750460249,18.040450756323,726.879106826822,1472.65200214089,2.30574564142494,137.779349564047,5.70359095099438,10814762.2119886,293.340333433946,3.52017991518952,0
34.95,0.174452112,133.74661911858,299.06653210989,79859.5221677348,49736153.6,54,2,4.4324,163866.7,0.614775787979545,2.51109407263069,3.82205860792283,752.856309569116,3488.22220973699,2.03140189442062,497.920076525684,13.3810179024159,10814305.0553466,252.516290391078,1.48614385446244,0
37.5,0.07974,61.134,136.69977973637,32134.2999219509,46905583.2,16,9,8.2054,163866.7,0.294189453693686,1.02189763912363,27.1671148172082,743.077561346119,905.567363645988,1.51465887497186,206.387106970025,4.3643461861173,10815790.8511864,1161.78305367349,5.72458793029844,0
30.6,0.6632484312,508.49046382593,1137.01924302508,50661.7102935833,41886362.0,52,2,7.5656,163853.366666667,0.417818117236128,1.13144047971931,20.0387237158948,482.73096392688,1055.01160618685,1.38327871230831,414.263883989685,5.29378347537721,10815264.1716934,923.379373353022,4.91369001971137,0
26.85,2.0973756966,1607.98803416534,3595.57055139987,32296.2633577586,43738503.2,328,2,7.8176,163866.7,0.276234735738397,1.10442356460259,10.8291261493141,313.869735179664,1017.45020871011,1.67862116749181,522.405176656388,4.6513622631757,10815656.7655085,1361.35378685604,5.09508962268741,0
35.1,0.1666004736,127.72702966363,285.60632089202,22890.6067790244,8476059.9,28,9,4.4534,163866.7,0.582684234715609,2.53791906603941,5.76576643760436,186.897618425259,3544.26610249415,2.22413863827557,945.059805818826,13.2551908328556,10817364.8119888,1200.92202181668,1.46264412718671,0
37.05,0.0915537699,70.19122349662,156.95234716223,25315.4030912556,1661529.1,16,9,6.9552,163866.7,0.228830121340234,1.29473807571497,13.4727310381797,41.7128290909624,1291.46472535187,2.09677230996512,437.468884330813,5.25034338405934,10815633.1020886,1472.4126514244,4.01404691760943,0
30.45,0.6945063666,532.45488108369,1190.60530905494,29557.7725450097,10216586.1,44,2,6.9216,163866.7,0.160647885356679,1.30228055716551,17.7660350967355,284.636806951247,1302.76626364086,2.29545107298307,427.97925925437,4.98791427689036,10816260.1767018,1002.66528941561,3.97922493441931,0
41.4,0.0240810951,18.46217284744,41.2826734994,24626.8838341946,21913626.0,26,8,8.1998,163866.7,0.233962857922695,1.04312576881519,4.22979734289409,451.510578905649,933.930760347988,1.67805347381779,240.522146556492,4.24768890103799,10815775.5273194,1197.27524760378,5.55073268822242,0
35.1,0.1666004736,127.72702966363,285.60632089202,41545.5049441491,12449970.4,24,9,7.8008,163866.7,0.485694415555126,1.08915786323878,7.45437480550972,99.9106019249894,996.427982943291,1.17633593995208,835.710181200061,5.33991399173697,10815437.2416561,1568.40456568623,5.20258371777886,0
28.8,1.1525936733,883.65514944789,1975.91298283314,71727.1052285255,51169070.4,158,2,7.7532,163866.7,0.53982587340093,1.09110535425567,3.91548629642332,249.857295466667,999.101702437155,1.05440675218656,796.478408674216,5.54437044179428,10814650.1763999,542.474110521098,5.18866096149614,1
30.6,0.6632484312,508.49046382593,1137.01924302508,39059.4633134557,38440519.6,56,3,7.4578,163866.7,0.190561164124877,1.1668414544134,23.2093378595535,452.554926293199,1104.91137200623,1.98342225587356,432.844757598724,4.58434719704143,10816072.2061634,1026.91729749932,4.69177902530518,1
36.0,0.1263793833,96.89086042788,216.65455031537,49113.0735606467,39219149.2,24,6,7.7224,163866.7,0.148396751098746,1.13219699925187,4.47659542359407,5.94106285277228,1056.06990792958,2.02478355021419,653.096652870045,4.29069747329715,10815332.9324675,1678.45926433931,4.90876594539393,0
35.85,0.13233546,101.45718599931,226.86516470015,22196.7862322532,12199090.4,14,10,4.7026,163757.3,0.534439451870978,2.33340954427287,4.69064296040929,786.086252783152,3124.61219516354,2.28132119552646,508.904144718666,11.8155696849451,10807983.1049648,1799.5899528903,1.65908588849013,0
27.6,1.6660047348,1277.2702966363,2856.0632089202,54988.6775826619,45709101.2,92,2,4.8552,163866.7,0.469209521084685,2.16942157078185,22.4178939910665,169.510397860281,2801.08056155658,2.41816746050147,813.373854691577,10.5182049292293,10817296.6419766,1065.86859312179,1.85071435329201,0
36.75,0.1003867122,76.96314612465,172.09482649702,6913.85694442452,24781033.2,50,7,7.1036,163866.7,0.212532373819883,1.26551818907922,3.49624219611152,557.957970671069,1247.99330620938,2.09276466890814,241.563877315755,5.06378985392432,10814887.8535211,247.301878033978,4.15386843359419,0
31.5,0.5031253866,385.72946297444,862.51730013563,42464.1766150022,27600162.8,36,4,5.7288,163866.7,0.533246260435289,1.65369661265653,8.25250264936538,171.329856795475,1864.20394980044,1.62092506393216,702.078281283612,8.36722968592545,10813747.5289143,766.129972359264,2.78081161696656,1
31.05,0.5776652346,442.87667983217,990.3023617543,30151.3319219317,45418595.6,142,2,7.7812,163866.7,0.306381812484562,1.11170925342269,5.03431250498712,24.1960685397467,1027.5347057977,1.61931369054669,631.911110846306,4.79264527315923,10815158.1282278,42.1109545384153,5.04508506695699,1
27.15,1.9128293697,1466.50251671342,3279.19931654561,73588.7522007286,45041239.6,472,2,10.3432,163668.433333333,0.336776029425749,0.781300245567984,4.17422557348148,434.38188716536,605.391905431145,1.0881718072601,166.011182062152,3.44659735219712,10802516.0440143,1152.18592725062,8.56304809081993,1
33.45,0.2764879647,211.97410615569,473.98851083383,24159.4120252993,46190886.0,34,4,6.7732,163866.7,0.160985597016283,1.35360419406466,10.1840081007309,58.4146876755171,1380.53431344403,2.38495617099477,843.674061799586,5.18599941212067,10815572.5384663,1536.62006361022,3.75506783823971,0
33.306,0.2889856191,221.55564130586,495.41347475832,40323.9060174838,11590632.2,14,5,9.0524,163866.7,0.317508594335667,0.911154356089566,19.6908167418504,20.6724556660215,762.42583189682,1.30589553625597,79.5591314972979,3.96149719321747,10815365.2502023,1590.03117885736,6.79934989493057,0
